s,e,t
"branger,pj","verboog,e",1992
"branger,pj","duisterhout,js",1992
"branger,pj","vanderlei,j",1992
"branger,pj","vanbemmel,jh",1992
"fitzpatrick,r","fletcher,a",1992
"fitzpatrick,r","gore,s",1992
"fitzpatrick,r","jones,d",1992
"fitzpatrick,r","spiegelhalter,d",1992
"fitzpatrick,r","cox,d",1992
"aronson,jk","hardman,m",1992
"chan,jcn","cockram,cs",1992
"chan,jcn","nicholls,mg",1992
"chan,jcn","cheung,ck",1992
"chan,jcn","swaminathan,r",1992
"kohlmeier,l","arminger,g",1992
"kohlmeier,l","bartolomeycik,s",1992
"kohlmeier,l","bellach,b",1992
"kohlmeier,l","rehm,j",1992
"kohlmeier,l","thamm,m",1992
"gardiner,ajs","forey,ba",1992
"gardiner,ajs","lee,pn",1992
"dayson,d","gooch,c",1992
"dayson,d","thornicroft,g",1992
"thornicroft,g","gooch,c",1992
"thornicroft,g","dayson,d",1992
"ogg,j","bennett,g",1992
"needham,pr","daley,ag",1992
"needham,pr","lennard,rf",1992
"vassallo,dj","chana,j",1992
"vassallo,dj","clark,cli",1992
"vassallo,dj","smith,re",1992
"vassallo,dj","wood,rfm",1992
"aronson,jk","hardman,m",1992
"leizorovicz,a","haugh,mc",1992
"leizorovicz,a","chapuis,fr",1992
"leizorovicz,a","samama,mm",1992
"leizorovicz,a","boissel,jp",1992
"webb,amc","russell,j",1992
"webb,amc","elstein,m",1992
"chavanet,py","garry,i",1992
"chavanet,py","charlier,n",1992
"chavanet,py","caillot,d",1992
"chavanet,py","kisterman,jp",1992
"chavanet,py","dathis,m",1992
"chavanet,py","portier,h",1992
"goode,hf","burns,e",1992
"goode,hf","walker,be",1992
"wilkinson,jrw","roberts,ja",1992
"wilkinson,jrw","bradding,p",1992
"wilkinson,jrw","holgate,st",1992
"wilkinson,jrw","howarth,ph",1992
"aronson,jk","hardman,m",1992
"verity,cm","ross,em",1992
"verity,cm","golding,j",1992
"tulinius,h","egilsson,v",1992
"tulinius,h","olafsdottir,gh",1992
"tulinius,h","sigvaldason,h",1992
"berthjones,j","bourke,j",1992
"berthjones,j","bailey,k",1992
"berthjones,j","grahambrown,rac",1992
"berthjones,j","hutchinson,pe",1992
"silagy,c","muir,j",1992
"silagy,c","coulter,a",1992
"silagy,c","thorogood,m",1992
"silagy,c","yudkin,p",1992
"silagy,c","roe,l",1992
"mckeganey,n","barnard,m",1992
"mckeganey,n","leyland,a",1992
"mckeganey,n","coote,i",1992
"mckeganey,n","follet,e",1992
"leaning,ms","gallivan,s",1992
"leaning,ms","newlands,es",1992
"leaning,ms","dent,j",1992
"leaning,ms","brampton,m",1992
"leaning,ms","smith,db",1992
"leaning,ms","bagshawe,kd",1992
"keane,dp","eckford,sd",1992
"keane,dp","shepherd,am",1992
"keane,dp","abrams,p",1992
"jones,dj","goorney,bp",1992
"yates,dw","woodford,m",1992
"yates,dw","hollis,s",1992
"ridsdale,l","evans,a",1993
"ridsdale,l","jerrett,w",1993
"ridsdale,l","mandalia,s",1993
"ridsdale,l","osler,k",1993
"ridsdale,l","vora,h",1993
"swift,pgf","hearnshaw,jr",1993
"swift,pgf","botha,jl",1993
"swift,pgf","wright,g",1993
"swift,pgf","raymond,nt",1993
"swift,pgf","jamieson,kf",1993
"torgerson,dj","garton,mj",1993
"torgerson,dj","donaldson,c",1993
"torgerson,dj","russell,it",1993
"torgerson,dj","reid,dm",1993
"jackson,r","barham,p",1993
"jackson,r","bills,j",1993
"jackson,r","birch,t",1993
"jackson,r","mclennan,l",1993
"jackson,r","macmahon,s",1993
"jackson,r","maling,t",1993
"waterston,t","zwi,a",1993
"miller,ac","harvey,je",1993
"bucher,hc","schmidt,jg",1993
"vanrossum,e","frederiks,cma",1993
"vanrossum,e","philipsen,h",1993
"vanrossum,e","portengen,k",1993
"vanrossum,e","wiskerke,j",1993
"vanrossum,e","knipschild,p",1993
"hunter,jb","lonsdale,rj",1993
"hunter,jb","wenham,pw",1993
"hunter,jb","frostick,sp",1993
"porter,k","wall,pg",1993
"porter,k","evans,bg",1993
"dodwell,d","bond,m",1993
"dodwell,d","elwell,c",1993
"dodwell,d","gildersleve,j",1993
"dodwell,d","parmar,s",1993
"dodwell,d","owens,j",1993
"dodwell,d","bulman,a",1993
"dodwell,d","crellin,a",1993
"dodwell,d","ash,d",1993
"nazareth,i","king,m",1993
"nazareth,i","haines,a",1993
"nazareth,i","rangel,l",1993
"nazareth,i","myers,s",1993
"barnard,mj","linter,spk",1993
"johnson,a","townshend,p",1993
"johnson,a","yudkin,p",1993
"johnson,a","bull,d",1993
"johnson,a","wilkinson,ar",1993
"borchjohnsen,k","wenzel,h",1993
"borchjohnsen,k","viberti,gc",1993
"borchjohnsen,k","mogensen,ce",1993
"mortonjones,t","pringle,m",1993
"howard,rj","lillis,c",1993
"howard,rj","tuck,sm",1993
"hawton,k","fagg,j",1993
"hawton,k","platt,s",1993
"hawton,k","hawkins,m",1993
"gibbins,rl","riley,m",1993
"gibbins,rl","brimble,p",1993
"nordentoft,m","breum,l",1993
"nordentoft,m","munck,lk",1993
"nordentoft,m","nordestgaard,ag",1993
"nordentoft,m","hunding,a",1993
"nordentoft,m","bjaeldager,pal",1993
"addingtonhall,jm","weir,mw",1993
"addingtonhall,jm","zollman,c",1993
"addingtonhall,jm","mcillmurray,mb",1993
"kario,k","matsuo,t",1993
"silagy,c","muir,j",1993
"silagy,c","coulter,a",1993
"silagy,c","thorogood,m",1993
"silagy,c","roe,l",1993
"nee,pa","phillips,bm",1993
"nee,pa","bannister,cm",1993
"pelosi,aj","appleby,l",1993
"gillett,r","harrow,j",1993
"gillett,r","harrow,j",1993
"forsyth,js","ogston,sa",1993
"forsyth,js","clark,a",1993
"forsyth,js","florey,cd",1993
"forsyth,js","howie,pw",1993
"negri,e","franzosi,mg",1993
"negri,e","lavecchia,c",1993
"negri,e","santoro,l",1993
"negri,e","nobili,a",1993
"negri,e","tognoni,g",1993
"swai,abm","lutale,jl",1993
"swai,abm","mclarty,dg",1993
"berden,hjjm","willems,ff",1993
"berden,hjjm","hendrick,jma",1993
"berden,hjjm","pijls,nhj",1993
"berden,hjjm","knape,jta",1993
"david,j","priorwilleard,pfs",1993
"suominen,j","vierula,m",1993
"chamberlain,d","bossaert,l",1993
"chamberlain,d","carli,p",1993
"chamberlain,d","edgren,e",1993
"chamberlain,d","ekstrom,l",1993
"chamberlain,d","hapnes,s",1993
"chamberlain,d","holmberg,s",1993
"chamberlain,d","koster,r",1993
"chamberlain,d","lindner,k",1993
"chamberlain,d","pasqualucci,v",1993
"chamberlain,d","perales,n",1993
"chamberlain,d","vonplanta,m",1993
"chamberlain,d","robertson,c",1993
"chamberlain,d","steen,p",1993
"doyal,l","wilsher,d",1993
"shapiro,cm","dement,wc",1993
"irvine,hd","lamont,dw",1993
"irvine,hd","hole,dj",1993
"irvine,hd","gillis,cr",1993
"holbrook,tl","barrettconnor,e",1993
"gardosi,j","mongelli,m",1993
"southall,dp","cronin,bc",1993
"southall,dp","hartmann,h",1993
"southall,dp","harrisonsewell,c",1993
"southall,dp","samuels,mp",1993
"redmayne,s","klein,r",1993
"shapiro,cm","devins,gm",1993
"shapiro,cm","hussain,mrg",1993
"jenkinson,c","coulter,a",1993
"jenkinson,c","wright,l",1993
"garratt,am","ruta,da",1993
"garratt,am","abdalla,mi",1993
"garratt,am","buckingham,jk",1993
"garratt,am","russell,it",1993
"johnson,z","howell,f",1993
"johnson,z","molloy,b",1993
"obrien,jm","obrien,sj",1993
"obrien,jm","geddes,am",1993
"obrien,jm","heap,bj",1993
"obrien,jm","mayonwhite,rt",1993
"swift,cg","shapiro,cm",1993
"smith,gd","song,fj",1993
"smith,gd","sheldon,ta",1993
"chadwick,d","bessant,p",1993
"chadwick,d","eaton,b",1993
"chadwick,d","taylor,j",1993
"chadwick,d","holland,a",1993
"chadwick,d","joannou,j",1993
"chadwick,d","johnson,al",1993
"chadwick,d","oldfield,l",1993
"chadwick,d","reader,np",1993
"chadwick,d","gumpert,ejw",1993
"chadwick,d","jacoby,a",1993
"chadwick,d","cuckle,h",1993
"chadwick,d","warlow,c",1993
"rafnsson,v","gunnarsdottir,h",1993
"carlisle,rd","johnstone,sp",1993
"carlisle,rd","pearson,jcg",1993
"gruer,l","cameron,j",1993
"gruer,l","elliott,l",1993
"kerr,dns","jones,sam",1993
"kerr,dns","easmon,csf",1993
"calverley,pma","shapiro,cm",1993
"ades,ae","davison,cf",1993
"ades,ae","holland,fj",1993
"ades,ae","gibb,dm",1993
"ades,ae","hudson,cn",1993
"ades,ae","nicholl,a",1993
"ades,ae","goldberg,d",1993
"ades,ae","peckham,cs",1993
"russell,r","groves,p",1993
"russell,r","taub,n",1993
"russell,r","odowd,j",1993
"russell,r","reynolds,f",1993
"russell,mah","stapleton,ja",1993
"russell,mah","feyerabend,c",1993
"russell,mah","wiseman,sm",1993
"russell,mah","gustavsson,g",1993
"russell,mah","sawe,u",1993
"russell,mah","connor,p",1993
"conroy,rm","obrien,e",1993
"conroy,rm","omalley,k",1993
"conroy,rm","atkins,n",1993
"mcmanus,ic","vincent,ca",1993
"mcmanus,ic","thom,s",1993
"mcmanus,ic","kidd,j",1993
"eisen,j","macfarlane,j",1993
"eisen,j","shapiro,cm",1993
"vandeuren,m","vandijke,b",1993
"vandeuren,m","koopman,rjj",1993
"vandeuren,m","horrevorts,am",1993
"vandeuren,m","meis,jfgm",1993
"vandeuren,m","santman,fw",1993
"vandeuren,m","vandermeer,jwm",1993
"alvarezdardet,c","ruiz,mt",1993
"jankowski,rf","mandalia,s",1993
"bradley,td","shapiro,cm",1993
"petticrew,m","mckee,m",1993
"petticrew,m","jones,j",1993
"kinlen,lj","clarke,k",1993
"kinlen,lj","balkwill,a",1993
"raynor,dk","booth,tg",1993
"raynor,dk","blenkinsopp,a",1993
"bickler,g","sutton,s",1993
"shvartzman,p","tabenkin,h",1993
"shvartzman,p","rosentzwaig,a",1993
"shvartzman,p","dolginov,f",1993
"parsons,wl","godwin,m",1993
"parsons,wl","robbins,c",1993
"parsons,wl","butler,r",1993
"molyneux,m","fox,r",1993
"catterall,jr","shapiro,cm",1993
"rasmussen,mh","andersen,t",1993
"rasmussen,mh","breum,l",1993
"rasmussen,mh","gotzsche,pc",1993
"rasmussen,mh","hilsted,j",1993
"burke,dp","bowden,df",1993
"poole,cjm","shakespeare,at",1993
"nazareth,i","king,m",1993
"hankey,gj","dennis,ms",1993
"hankey,gj","slattery,jm",1993
"hankey,gj","warlow,cp",1993
"idzikowski,c","shapiro,cm",1993
"underwood,mj","bailey,js",1993
"start,rd","delargyaziz,y",1993
"start,rd","dorries,cp",1993
"start,rd","silcocks,pb",1993
"start,rd","cotton,dwk",1993
"philipp,r","pond,k",1993
"philipp,r","rees,g",1993
"mcelvanney,am","fielder,ar",1993
"sever,p","beevers,g",1993
"sever,p","bulpitt,c",1993
"sever,p","lever,a",1993
"sever,p","ramsay,l",1993
"sever,p","reid,j",1993
"sever,p","swales,j",1993
"vanwijngaarden,wj","duncan,id",1993
"booy,r","hodgson,s",1993
"booy,r","griffiths,h",1993
"booy,r","chapel,hm",1993
"booy,r","moxon,er",1993
"glover,gr","rohde,j",1993
"glover,gr","farmer,rdt",1993
"katz,m","shapiro,cm",1993
"chen,zm","keech,a",1993
"chen,zm","collins,r",1993
"chen,zm","slavin,b",1993
"chen,zm","chen,js",1993
"chen,zm","campbell,tc",1993
"chen,zm","peto,r",1993
"henshaw,rc","cooper,k",1993
"henshaw,rc","elrefaey,h",1993
"henshaw,rc","smith,nc",1993
"henshaw,rc","templeton,aa",1993
"macarthur,c","lewis,m",1993
"macarthur,c","knox,eg",1993
"appelman,clm","claessen,jqpj",1993
"appelman,clm","touwotten,fwmm",1993
"appelman,clm","hordijk,gj",1993
"appelman,clm","demelker,ra",1993
"moore,l","dixon,j",1993
"mckenzie,sa","kurtianyk,o",1993
"mckenzie,sa","kidd,m",1993
"mckenzie,sa","knowles,d",1993
"mckenzie,sa","lipman,h",1993
"driver,hs","shapiro,cm",1993
"kinlen,lj","stiller,c",1993
"rona,rj","gulliford,mc",1993
"rona,rj","chinn,s",1993
"clarke,m","mason,es",1993
"clarke,m","macvicar,j",1993
"clarke,m","clayton,dg",1993
"nishizonomaher,a","sakamaki,h",1993
"nishizonomaher,a","mizukami,h",1993
"nishizonomaher,a","kuraki,t",1993
"nishizonomaher,a","minakawa,k",1993
"nishizonomaher,a","masuda,y",1993
"sheldon,ta","smith,gd",1993
"sheldon,ta","bevan,g",1993
"berrios,ge","shapiro,cm",1993
"maw,r","bawden,r",1993
"kinlen,lj","obrien,f",1993
"kinlen,lj","clarke,k",1993
"kinlen,lj","balkwill,a",1993
"kinlen,lj","matthews,f",1993
"burger,mpm","hollema,h",1993
"burger,mpm","gouw,ash",1993
"burger,mpm","pieters,wjlm",1993
"burger,mpm","quint,wgv",1993
"scheithauer,w","rosen,h",1993
"scheithauer,w","kornek,gv",1993
"scheithauer,w","sebesta,c",1993
"scheithauer,w","depisch,d",1993
"smith,ap","thomas,m",1993
"smith,ap","brockman,p",1993
"smith,ap","kent,j",1993
"smith,ap","nicholson,kg",1993
"thornicroft,g","ward,p",1993
"thornicroft,g","james,s",1993
"whitehead,m","judge,k",1993
"whitehead,m","hunter,dj",1993
"whitehead,m","maxwell,r",1993
"whitehead,m","scheuer,ma",1993
"judge,k","benzeval,m",1993
"destefano,f","anda,rf",1993
"destefano,f","kahn,hs",1993
"destefano,f","williamson,df",1993
"destefano,f","russell,cm",1993
"griffin,s","peters,a",1993
"griffin,s","reid,m",1993
"roman,e","watson,a",1993
"roman,e","beral,v",1993
"roman,e","buckle,s",1993
"roman,e","bull,d",1993
"roman,e","baker,k",1993
"roman,e","ryder,h",1993
"roman,e","barton,c",1993
"buekens,p","boutsen,m",1993
"buekens,p","kittel,f",1993
"buekens,p","vandenbussche,p",1993
"buekens,p","dramaix,m",1993
"hurwitz,b","goodman,c",1993
"hurwitz,b","yudkin,j",1993
"pringle,m","stewartevans,c",1993
"pringle,m","coupland,c",1993
"pringle,m","williams,i",1993
"pringle,m","allison,s",1993
"pringle,m","sterland,j",1993
"jaffa,t","scott,s",1993
"jaffa,t","hendriks,jh",1993
"jaffa,t","shapiro,cm",1993
"fidler,hm","rook,ga",1993
"fidler,hm","johnson,nm",1993
"fidler,hm","mcfadden,j",1993
"walters,s","britton,j",1993
"walters,s","hodson,me",1993
"eady,ea","jones,ce",1993
"eady,ea","tipper,jl",1993
"eady,ea","cove,jh",1993
"eady,ea","cunliffe,wj",1993
"eady,ea","layton,am",1993
"bromham,dr","cartmill,rsv",1993
"spector,td","hall,gm",1993
"spector,td","mccloskey,ev",1993
"spector,td","kanis,ja",1993
"neville,rg","clark,rc",1993
"neville,rg","hoskins,g",1993
"neville,rg","smith,b",1993
"mason,j","drummond,m",1993
"mason,j","torrance,g",1993
"feest,tg","round,a",1993
"feest,tg","hamad,s",1993
"zaadstra,bm","seidell,jc",1993
"zaadstra,bm","vannoord,pah",1993
"zaadstra,bm","tevelde,er",1993
"zaadstra,bm","habbema,jdf",1993
"zaadstra,bm","vrieswijk,b",1993
"zaadstra,bm","karbaat,j",1993
"hyland,me","kenyon,cap",1993
"hyland,me","allen,r",1993
"hyland,me","howarth,p",1993
"samuels,mp","poets,cf",1993
"samuels,mp","noyes,jp",1993
"samuels,mp","hartmann,h",1993
"samuels,mp","hewertson,j",1993
"samuels,mp","southall,dp",1993
"johnston,j","paterson,kr",1993
"johnston,j","oreilly,ds",1993
"stewart,mw","laker,mf",1993
"stewart,mw","alberti,kgmm",1993
"czeizel,ae","intody,z",1993
"czeizel,ae","modell,b",1993
"kew,j","morris,c",1993
"kew,j","aihie,a",1993
"kew,j","fysh,r",1993
"kew,j","jones,s",1993
"kew,j","brooks,d",1993
"frisch,m","melbye,m",1993
"frisch,m","moller,h",1993
"barker,djp","osmond,c",1993
"barker,djp","simmonds,sj",1993
"barker,djp","wield,ga",1993
"evans,bg","catchpole,ma",1993
"evans,bg","heptonstall,j",1993
"evans,bg","mortimer,jy",1993
"evans,bg","mccarrigle,ca",1993
"evans,bg","nicoll,ag",1993
"evans,bg","waight,p",1993
"evans,bg","gill,on",1993
"evans,bg","swan,av",1993
"german,k","nuwahid,f",1993
"german,k","matthews,p",1993
"german,k","stephenson,t",1993
"mutton,de","ide,r",1993
"mutton,de","alberman,e",1993
"mutton,de","bobrow,m",1993
"coulter,a","bradlow,j",1993
"hart,jt","edwards,c",1993
"hart,jt","hart,m",1993
"hart,jt","jones,j",1993
"hart,jt","jones,m",1993
"hart,jt","haines,a",1993
"hart,jt","watt,g",1993
"glasziou,pp","mackerras,dem",1993
"bradley,dm","parsons,ep",1993
"bradley,dm","clarke,aj",1993
"mientjes,ghc","vanameijden,ejc",1993
"mientjes,ghc","weigel,hm",1993
"mientjes,ghc","vandenhoek,jar",1993
"mientjes,ghc","coutinho,ra",1993
"newton,j","fraser,m",1993
"newton,j","robinson,j",1993
"newton,j","wainwright,d",1993
"hope,t","sprigings,d",1993
"hope,t","crisp,r",1993
"shapiro,cm","flanigan,mj",1993
"bosley,arj","bluett,nh",1993
"bosley,arj","sowden,g",1993
"collinge,j","palmer,ms",1993
"collinge,j","campbell,t",1993
"collinge,j","sidle,kcl",1993
"collinge,j","carroll,d",1993
"collinge,j","harding,a",1993
"cook,jte","levy,jc",1993
"cook,jte","page,rcl",1993
"cook,jte","shaw,jag",1993
"cook,jte","hattersley,at",1993
"cook,jte","turner,rc",1993
"walker,i","growe,g",1993
"walker,i","akabutu,j",1993
"walker,i","poon,mc",1993
"walker,i","card,r",1993
"walker,i","kobrinsky,n",1993
"walker,i","schacter,b",1993
"walker,i","inwood,m",1993
"walker,i","pai,m",1993
"walker,i","teitel,j",1993
"walker,i","garvey,b",1993
"walker,i","blanchette,v",1993
"walker,i","giles,a",1993
"walker,i","lillicrap,d",1993
"walker,i","drouin,j",1993
"walker,i","luke,b",1993
"walker,i","dahmer,j",1993
"walker,i","herst,j",1993
"walker,i","lepinemartin,m",1993
"walker,i","rivard,g",1993
"walker,i","strawczynski,h",1993
"walker,i","jobin,f",1993
"walker,i","demers,c",1993
"walker,i","ali,k",1993
"walker,i","robinson,s",1993
"walker,i","rubin,s",1993
"walker,i","ross,e",1993
"starey,n","bosanquet,n",1993
"starey,n","griffiths,j",1993
"beardshaw,v","gordon,p",1993
"beardshaw,v","plamping,d",1993
"gould,mm","mohamedali,v",1993
"gould,mm","goubet,sa",1993
"gould,mm","yudkin,js",1993
"gould,mm","haines,ap",1993
"fairley,ck","mcneil,jj",1993
"fairley,ck","desmond,p",1993
"fairley,ck","smallwood,r",1993
"fairley,ck","young,h",1993
"fairley,ck","forbes,a",1993
"fairley,ck","purcell,p",1993
"fairley,ck","boyd,i",1993
"coulter,a","klassen,a",1993
"coulter,a","mackenzie,iz",1993
"coulter,a","mcpherson,k",1993
"rosengren,a","tibblin,g",1993
"rosengren,a","wilhelmsen,l",1993
"lloyd,bw","barnett,p",1993
"jones,rvh","hansford,j",1993
"jones,rvh","fiske,j",1993
"rees,l","wass,j",1993
"vessey,mp","villardmackintosh,l",1993
"vessey,mp","painter,r",1993
"gilbert,re","tookey,pa",1993
"gilbert,re","cubitt,wd",1993
"gilbert,re","ades,ae",1993
"gilbert,re","masters,j",1993
"gilbert,re","peckham,cs",1993
"leese,gp","ahmed,s",1993
"leese,gp","newton,rw",1993
"leese,gp","jung,rt",1993
"leese,gp","ellingford,a",1993
"leese,gp","baines,p",1993
"leese,gp","roxburgh,s",1993
"leese,gp","coleiro,j",1993
"williams,mh","bowie,c",1993
"nutbeam,d","macaskill,p",1993
"nutbeam,d","smith,c",1993
"nutbeam,d","simpson,jm",1993
"nutbeam,d","catford,j",1993
"draper,gj","stiller,ca",1993
"draper,gj","cartwright,ra",1993
"draper,gj","craft,aw",1993
"draper,gj","vincent,tj",1993
"mulcahy,d","fitzgerald,m",1993
"mulcahy,d","wright,c",1993
"mulcahy,d","sparrow,j",1993
"mulcahy,d","pepper,j",1993
"mulcahy,d","yacoub,m",1993
"mulcahy,d","fox,km",1993
"janssen,hla","brouwer,jt",1993
"janssen,hla","nevens,f",1993
"janssen,hla","sancheztapias,jm",1993
"janssen,hla","craxi,a",1993
"janssen,hla","hadziyannis,s",1993
"chapman,s","woodward,s",1993
"powles,jw","gifford,s",1993
"mitchell,ea","stewart,aw",1993
"mitchell,ea","scragg,r",1993
"mitchell,ea","ford,rpk",1993
"mitchell,ea","taylor,bj",1993
"mitchell,ea","becroft,dmo",1993
"mitchell,ea","thompson,jmd",1993
"mitchell,ea","hassall,ib",1993
"mitchell,ea","barry,dmj",1993
"mitchell,ea","allen,em",1993
"mitchell,ea","roberts,ap",1993
"sibbald,b","addingtonhall,j",1993
"sibbald,b","brenneman,d",1993
"sibbald,b","freeling,p",1993
"gantley,m","davies,dp",1993
"gantley,m","murcott,a",1993
"law,cm","deswiet,m",1993
"law,cm","osmond,c",1993
"law,cm","fayers,pm",1993
"law,cm","barker,djp",1993
"law,cm","cruddas,am",1993
"law,cm","fall,chd",1993
"reynolds,djm","aronson,jk",1993
"hendry,wf","ahern,rp",1993
"hendry,wf","cole,pj",1993
"scanlon,tj","luben,rn",1993
"scanlon,tj","scanlon,fl",1993
"scanlon,tj","singleton,n",1993
"sandison,a","jones,pa",1993
"ghodse,b","rang,e",1993
"jeffery,r","jeffery,a",1993
"barker,djp","martyn,cn",1993
"barker,djp","osmond,c",1993
"barker,djp","hales,cn",1993
"barker,djp","fall,chd",1993
"kee,f","tiret,l",1993
"kee,f","robo,jy",1993
"kee,f","nicaud,v",1993
"kee,f","mccrum,e",1993
"kee,f","evans,a",1993
"kee,f","cambien,f",1993
"darby,sc","kendall,gm",1993
"darby,sc","fell,tp",1993
"darby,sc","doll,r",1993
"darby,sc","goodill,aa",1993
"darby,sc","conquest,aj",1993
"darby,sc","jackson,da",1993
"darby,sc","haylock,rge",1993
"kammerling,rm","oconnor,s",1993
"hardie,rm","watson,jm",1993
"zanchetti,a","chalmers,j",1993
"zanchetti,a","arakawa,k",1993
"zanchetti,a","gyarfas,i",1993
"zanchetti,a","hamet,p",1993
"zanchetti,a","hansson,l",1993
"zanchetti,a","julius,s",1993
"zanchetti,a","macmahon,s",1993
"zanchetti,a","mancia,g",1993
"zanchetti,a","menard,j",1993
"zanchetti,a","omae,t",1993
"zanchetti,a","reid,j",1993
"zanchetti,a","safar,m",1993
"driscoll,pa","nicholson,da",1993
"driscoll,pa","ross,r",1993
"launer,lj","hofman,a",1993
"launer,lj","grobbee,de",1993
"lindgren,s","bohlin,ab",1993
"lindgren,s","forsgren,m",1993
"lindgren,s","arneborn,m",1993
